Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
51.03903316,36.02755282,33.02525675,46.03520638,11.00841892,39.02984889,25.0191339,86.06582062,27.02066461,36.02755282,89.06811669,32.02449139,23.01760319,44.03367567,36.02755282,82.0627592,42.03214496,14.01071499,36.02755282,53.04056387,0.000581002,0.002571746,-0.000139113,-0.001739339,-0.00104086,-0.001634223,0.001194178,0.001114349,-0.0021074,-0.00320104,-0.003391471,-0.00435488,-0.001853802,-0.000479586,-0.00168954,-0.002607074,-0.001410155,-0.000686684,-0.000867108,-0.001449525,0.001290486,-0.000213081,0.00025723,-0.001608503,0.003898757,0.002099633,0.000661634,-0.000244477,0.008856905,0.002989711,-0.000797385,-0.001413033,0.001531571,0.001438107,-2.98E-05,-0.000293759,0.00270772,0.001083593,-0.00171917,-0.00163622,-0.004373879,-0.003772203,-0.002252372,-0.001524832,0.001105521,0.000906713,0.000129617,-0.000911921,-0.001294978,-0.003127102,0.001205212,0.0039077,0.00195819,0.000847303,0.001578603,0.002407914,0.000820171,6.26E-05,0.003817385,0.002075566,extracell
7.269659209,4.154090977,4.154090977,3.115568232,10.38522744,4.154090977,5.192613721,4.154090977,5.192613721,2.077045488,8.308181953,7.269659209,4.154090977,6.231136465,7.269659209,10.38522744,9.346704697,0,7.269659209,10.38522744,0.005592588,0.002833601,-0.001254083,-0.005696555,0.000761896,0.000842688,-0.000134415,-0.000132955,-0.005267729,-0.001244347,-0.000831244,0.003375217,0.00349505,0.001083864,0.006972899,0.003536174,-0.002151733,-0.004255154,-0.000383612,0.000780843,0.001216585,0.002411265,0.000122513,-0.001555831,-0.00194271,-0.002210575,-0.002999838,-0.000338741,0.003246921,-0.003846515,-0.001265439,-0.000497101,-0.006981635,-0.007170956,-0.006973194,-0.002944157,-0.006925624,-0.002985413,-0.006600625,-0.005948699,0.005591394,0.008434923,0.001190828,0.001255036,0.00030129,-0.006685999,0.008468863,0.004540802,0.003784543,0.000178735,-0.011937544,-0.010703963,-0.001702142,-0.002878444,0.00437769,0.005496101,0.002030971,0.002166971,-0.002936967,-0.003229059,extracell
14.09516764,9.396778425,3.75871137,9.396778425,4.698389213,8.457100583,8.457100583,14.09516764,5.638067055,15.03484548,15.03484548,1.879355685,2.819033528,11.27613411,12.21581195,9.396778425,8.457100583,4.698389213,5.638067055,12.21581195,0.004338234,0.00270322,-0.001109928,-0.000157865,0.001100977,-0.000547481,-0.002867799,-0.002362999,0.00273022,-0.000766655,0.002938326,-0.000503184,-0.001153465,0.001247095,0.003454687,0.001487655,-0.001947183,-0.00194964,0.005586304,0.004130932,-0.000187322,0.003223909,-0.000441404,-0.001121324,0.000317995,-1.22E-05,0.003103934,0.000867413,0.002045204,0.001850873,0.003438368,0.004853676,0.002153326,0.000639948,0.001544011,0.001469854,-0.001749248,-0.002428873,0.00735248,0.003445898,-0.001073253,0.002160072,-3.40E-06,0.006854884,0.003159047,-0.001093862,0.000601594,-0.000339153,0.006601213,0.003866784,0.004708641,0.004841273,-0.00583743,-0.003855282,-0.000404275,-0.004220806,-0.001839192,-0.003075171,0.00033126,0.002221253,extracell
3.671946624,4.58993328,0.917986656,2.753959968,2.753959968,9.17986656,6.425906592,7.343893248,1.835973312,5.507919936,11.01583987,6.425906592,0.917986656,1.835973312,3.671946624,5.507919936,4.58993328,1.835973312,0.917986656,2.753959968,0.000857317,0.002052056,-0.011388243,-0.003528139,0.006321878,0.005221052,0.016334379,0.016971434,-0.003320083,-0.001399813,-0.005503838,-0.000298309,0.007601471,0.006395919,-0.002932385,0.000250362,-0.001124329,-0.004739715,-0.000566132,0.002821642,0.001905789,0.004838706,-0.004075773,0.007901489,0.000215864,0.00236942,0.002084439,0.007003406,5.79E-05,0.001532921,0.005580757,0.010702325,-0.001125865,0.008791384,-0.007891598,0.000561406,-0.000423909,-0.001094406,0.000322314,0.002532692,-0.006946771,-0.004423504,0.003810265,0.000730837,0.003174968,0.003455093,-0.007455479,-0.002943329,-0.005219166,-0.002407252,0.007117472,0.005025996,-0.000665414,0.003303861,-0.012501677,-0.00366414,0.007739132,0.005557232,0.011237643,0.00527175,extracell
18.11031707,21.9230154,10.48492041,17.15714249,9.531745827,27.6420629,20.01666624,20.96984082,8.578571245,6.672222079,35.26745956,12.39126958,6.672222079,6.672222079,12.39126958,29.54841206,14.29761874,10.48492041,4.765872914,12.39126958,-0.000397001,0.002084822,0.002900247,0.003173536,0.001337022,0.003344218,0.004395122,0.003216595,0.004884294,0.006226992,-0.001837982,0.001443246,0.006058293,0.006446959,-0.001629725,0.003967121,0.006529162,0.006917987,-0.001547912,0.001944029,0.000163133,0.001498587,0.003444044,0.00629311,-0.001883014,0.002477246,0.000557973,0.002178861,-0.003621309,-0.003453673,0.000302916,-0.000415127,0.000885024,0.004739701,-0.000871232,-1.91E-05,-0.001896493,-0.000449196,-0.002245985,-0.001263713,-0.000172737,0.002408669,-0.002232086,0.000434497,0.00086537,0.000429428,-0.001789275,0.000376908,-0.003084231,-0.00150779,-0.001272065,0.003584621,-0.003711485,-0.003196186,-0.00348038,-0.003276902,-0.002591169,0.00068816,0.000376906,-0.001903646,extracell
12.87215161,14.85248263,0.990165509,3.960662035,0,2.970496526,0.990165509,3.960662035,1.980331017,0,20.79347568,0.990165509,1.980331017,0.990165509,9.901655087,5.940993052,2.970496526,2.970496526,0.990165509,8.911489578,0.008868443,0.007115626,0.011347158,0.003030029,-0.00332025,-0.004573795,0.005914845,0.001956738,-0.004540963,0.002809565,-0.003697552,0.004262373,-0.003388157,-0.000179387,0.004888068,0.006224072,0.008236934,0.00791734,-0.006037936,-0.000901816,-0.001150249,-0.000837184,-0.000421426,-0.003381963,-0.006106269,-0.006879896,0.001218261,0.001863057,0.00369269,0.007138656,0.022319102,0.009787584,-0.007836654,-0.006802607,-0.000727891,-0.00473789,-0.009254805,-0.004880433,-0.00805897,0.001427241,-0.003335485,0.001348896,-0.003689669,-0.003394611,0.000717196,-0.000794134,0.005284966,0.003782093,0.005217025,0.004235338,-0.008117538,-0.00301427,0.004605033,0.001081239,-0.011185465,-0.007942748,0.001233531,1.37E-05,-0.007218,-0.001294251,extracell
15.43447168,10.61119928,12.54050824,5.787926881,4.823272401,17.36378064,15.43447168,15.43447168,5.787926881,14.4698172,25.08101649,15.43447168,7.717235842,14.4698172,7.717235842,24.116362,17.36378064,0.96465448,7.717235842,13.50516272,0.004108437,0.006942692,-0.002037772,0.000297684,0.003991505,0.003085368,0.004089671,0.001826584,0.000285579,0.002890369,0.003430666,0.003460792,-0.001908205,-0.000759072,-0.003071327,-0.000354082,-0.000312163,0.001776693,0.001073763,0.000785314,-0.000937581,-0.00066322,-0.00412115,-0.002794815,0.001095825,-0.000649897,0.004400162,0.003113278,0.001142603,0.002544751,0.003487266,0.004172047,-0.001160566,0.001754259,0.000529013,0.001879501,0.003150987,0.001537798,-0.004233819,-0.000680657,-0.003563663,0.000449164,0.006304526,0.002541536,-0.001469513,-7.60E-05,-0.003659396,-0.001980775,-0.003780924,-0.002007406,0.000913476,0.000953427,-0.002968752,0.002417299,-0.001014905,-0.001188896,0.001836191,3.82E-05,-0.001140496,-0.000425781,extracell
121.3587628,91.96718745,97.65587946,100.5002255,43.61330539,117.5663015,74.90111143,113.7738401,42.66519006,84.38226478,149.8022229,97.65587946,30.33969071,72.05676543,74.90111143,156.4390302,80.58980344,10.42926868,54.04257407,113.7738401,-0.002236555,0.000811824,-0.001086784,-7.84E-05,-0.000393059,0.00099002,0.000163839,0.002475931,-0.002532553,-0.001679957,0.00081632,0.001586082,0.003323648,0.003201451,-1.95E-06,0.001521489,-0.000660359,0.000366584,0.000404446,0.002081541,-0.000571951,0.001800663,-0.000176163,0.000208954,-0.001154149,0.001233223,0.001595236,0.003164386,0.001069736,0.001251193,-0.001037633,0.000924805,0.001418997,0.003256832,0.000691913,0.002079402,0.002874456,0.002093904,-0.000377507,0.000934025,0.00381204,0.006013013,0.000777522,0.001427826,-0.00123424,0.000458681,0.000427032,-2.99E-05,0.001344336,0.003109028,-0.001834039,-0.000846486,0.002357736,0.00311056,0.00104027,0.001218716,-0.000513621,-9.43E-05,4.96E-05,0.000937097,extracell
12.95953474,7.888412453,64.23421569,138.0472179,1.126916065,35.49785604,11.83261868,45.64010062,8.451870485,13.52299278,5.634580323,24.22869539,2.253832129,1.690374097,7.888412453,287.3635965,16.34028294,2.253832129,4.507664259,12.95953474,0.002813848,0.008305492,0.003863009,0.008695031,0.005285697,0.01369981,0.003873658,0.008034805,0.003726755,0.008971374,0.005306154,0.013482318,0.00349849,0.008614478,0.003428412,0.009278474,0.005157095,0.013811095,0.004023752,0.009334579,0.003592947,0.008906535,0.005620495,0.013249924,0.003710683,0.008613827,0.003941727,0.009320153,0.004840707,0.012664028,0.00418518,0.009640523,0.00331245,0.008937771,0.004782384,0.013249226,0.003100635,0.008498595,0.00353885,0.00905221,0.004749692,0.012868495,0.003123235,0.008493901,0.003528228,0.009441053,0.005676779,0.014311316,0.00353777,0.008672849,0.00356011,0.009737188,0.004498847,0.013108405,0.003624714,0.009395382,0.004515771,0.010004568,0.005092329,0.012638163,extracell
6.762592841,8.694762224,4.830423458,6.762592841,3.864338766,7.728677532,3.864338766,4.830423458,1.932169383,6.762592841,21.25386321,6.762592841,1.932169383,6.762592841,8.694762224,9.660846915,2.898254075,1.932169383,2.898254075,0.966084692,0.000248517,0.004472867,-0.0012393,-0.000380169,0.003746566,0.010592454,0.001767676,0.001690493,0.008787529,0.001518215,-0.001519535,-0.00041769,4.43E-05,-0.00164487,-0.001153906,6.68E-05,0.000379708,0.003717575,0.001870573,-0.000116463,-0.003318228,-0.003029038,0.003478708,0.002336219,-0.001781948,0.002962676,-0.010715817,-0.006705616,-0.001918577,-0.005976123,0.000458203,0.000557007,0.001469466,0.001263332,-0.011094465,-0.003330345,0.003618475,0.008185443,0.004677459,0.008317473,0.000460543,0.000452312,0.006156317,0.008009724,-0.000642115,0.011023797,0.006472952,0.00469328,0.004345085,0.005666886,-0.007968565,-0.004186239,0.002136628,-0.003846743,-0.004690494,0.002272744,-0.003381328,-0.005143047,-0.0040161,-0.005785982,extracell
6.191730214,7.22368525,5.159775179,7.22368525,15.47932554,7.22368525,5.159775179,9.287595322,3.095865107,3.095865107,9.287595322,4.127820143,2.063910071,9.287595322,11.35150539,13.41541546,3.095865107,2.063910071,2.063910071,7.22368525,0.016039267,0.009981173,0.002829556,0.004420182,0.000175477,-0.002869708,0.002787453,0.00095159,-0.000390401,0.001783359,-0.000792805,-0.004163021,-0.007122155,-0.007453712,-0.007052042,-0.005752604,-0.001390917,-0.002836849,-0.001385619,0.002509108,-0.00056401,0.003825408,0.001399692,0.001737252,-0.002384268,-0.004321023,-0.005256471,-0.006331512,0.000300146,0.003341001,-0.00047654,-0.003503603,-0.000577875,0.002699018,-0.005440606,-0.006912657,-0.007873678,-0.005651551,-0.006880639,-0.00354068,0.002224387,0.006162299,-0.002217397,0.003692055,-0.004793843,0.001543329,-0.005710822,-0.00246199,-0.00013945,0.005237358,0.002542386,0.005536993,-0.002014236,0.005380786,0.000991696,0.002300504,0.002031644,-0.004242012,-0.00107216,-0.000801294,extracell
12.90256747,4.962525951,9.925051902,10.91755709,7.940041522,16.87258823,6.947536332,12.90256747,5.955031141,7.940041522,16.87258823,19.8501038,5.955031141,11.91006228,16.87258823,24.81262976,3.970020761,2.977515571,2.977515571,12.90256747,0.004115885,0.007002154,0.002860382,0.004654735,-0.004078892,-0.000447968,-0.004526784,-0.006207026,0.001463571,0.002396232,-0.001718073,-0.000538777,-0.003095398,-0.000350556,0.000369036,0.004295691,-0.000797289,0.002562969,0.004668872,0.006961309,-0.00180537,0.000532168,0.003793168,0.002605481,-0.000341581,0.001584678,0.000746432,0.003432083,-0.001426153,0.001899163,0.000172668,0.001096912,-0.000814696,-0.001663622,-0.00471366,-0.004549285,-0.004727735,-0.003191616,-0.000738381,0.001674684,0.003251018,0.005677599,0.00274705,0.006811626,0.00282302,0.007866006,0.000740729,0.002784827,-0.008551081,-0.005295534,0.001070175,0.000985569,-0.006586499,-0.006747588,-0.001294802,-0.004932191,-0.002724224,-0.000744577,-0.002629301,-0.000912423,extracell
74.2944441,57.22680154,48.19099077,61.24271744,74.2944441,78.31036,46.18303282,129.5132877,39.15518,47.1870118,85.33821282,48.19099077,16.06366359,28.11141128,32.12732718,113.4496241,54.21486462,41.16313795,9.035810769,77.30638103,-0.003947129,-0.001817913,0.002782692,0.000869692,-0.002202395,-0.002285526,-0.00032355,-0.000850563,-0.000128084,-0.000352856,-0.000138276,0.00034238,0.002010183,0.003528001,0.001183249,0.005629806,0.000650437,-0.001691747,-0.002951104,-0.001309778,-0.00046016,-0.004238353,-0.001341152,0.001660138,0.004375102,0.004888704,-0.002179901,0.000893646,0.000269217,0.000709593,-0.000552814,0.000243319,-0.003496539,-0.002497871,0.000606948,0.001266584,-0.00160621,-0.000783494,-0.000468492,0.00203899,0.001503385,0.004547329,0.000480241,0.00160491,-0.002924732,-0.001564847,-0.00346708,-0.002375293,-0.001612754,0.000586534,0.002407006,0.00349256,1.26E-05,-8.21E-05,-0.001545901,0.000685785,0.001701148,0.002083114,-0.004228401,-0.003607207,extracell
17.38428375,5.794761249,14.48690312,18.35007729,2.897380624,18.35007729,10.62372896,7.726348332,5.794761249,18.35007729,24.14483854,20.28166437,6.76055479,12.55531604,9.657935415,27.04221916,16.41849021,1.931587083,9.657935415,13.52110958,0.000445314,0.003269636,-0.002166146,0.000837709,-0.001170369,0.003102866,-0.005646537,-0.003901516,-0.002401296,-0.002035408,-0.002697348,-0.002576848,-0.001986283,0.001432452,0.001434709,0.003773855,0.00065668,0.001936585,0.000265397,0.005347983,0.002091596,0.005817822,-0.003333801,0.002457624,0.002782832,0.002582004,-0.001493295,0.000891381,-0.000763787,-0.001548517,0.000416287,0.003431777,-0.002402904,-0.004329064,0.002942391,0.002717068,0.000447558,-0.000365688,0.000952231,0.001150719,0.008102568,0.007915611,-0.00130093,-0.003373622,-0.000793244,0.002640953,-0.003587778,-0.001676425,-0.004757498,-0.00393174,0.001904108,0.000705059,0.005283549,0.004027829,0.000289848,0.000220247,-6.18E-05,0.001683579,0.004340928,0.004209547,extracell
15.00559508,11.25419631,6.564947847,19.69484354,10.31634662,22.50839262,12.192046,14.06774539,5.627098155,12.192046,24.384092,24.384092,2.813549077,10.31634662,14.06774539,34.70043862,21.57054293,10.31634662,11.25419631,24.384092,0.001843355,0.004371348,0.00617307,0.005547486,-0.000639455,0.001024977,0.002992754,0.004373942,-0.000740835,-0.00031729,0.000318182,-0.00055987,-0.0006531,0.000711468,0.003181969,0.005273723,0.003104139,0.003053716,-0.00131377,-0.000133334,-0.001009093,0.001890111,-0.002111993,0.000452084,-0.000688836,0.002739641,-0.000731417,0.001179634,0.001637302,0.003276062,-0.000849591,8.56E-05,0.003708748,0.005791461,-0.003882226,-0.004108534,0.002549674,0.000908481,-0.00288359,-0.006368083,0.003747242,0.001566128,-0.005910144,-0.003275204,-6.94E-05,0.001865638,-0.003879316,-0.004108116,0.005759574,0.004978047,0.002738198,0.003832069,0.003962737,0.006054424,0.001917981,0.002112106,-0.00062044,0.003347254,-0.000265524,-0.000800889,extracell
12.71627973,5.869052184,11.73810437,19.56350728,4.89087682,20.54168264,17.60715655,12.71627973,3.912701456,8.803578276,23.47620874,19.56350728,11.73810437,19.56350728,14.67263046,20.54168264,8.803578276,1.956350728,7.825402912,16.62898119,-0.000335482,0.002564288,0.001299655,0.003280684,-0.00178258,-0.003331061,-0.000573119,-0.00317047,0.000894101,-0.000833849,-0.007350918,-0.006131494,-0.003484809,-0.004345191,-0.00714046,-0.004136799,-0.001084761,-0.00040552,0.002675818,0.008005706,0.009235306,0.009789628,0.000714053,0.002626701,0.003320019,0.004462579,-0.000274175,0.00357635,-0.003337745,-0.00187688,0.003014458,0.001844692,-0.001391445,0.003305989,-0.000595441,-0.002331778,-0.002701934,0.000296166,0.000348401,0.002425728,0.004687773,0.003725121,6.94E-05,0.003350693,-0.001696502,-0.002058168,0.000730905,-0.001486,-0.00356364,-0.001250403,0.00277059,0.001864519,-0.00106139,0.004853662,0.002398309,0.003390378,-0.002684419,0.00238995,-0.001923467,0.000252875,extracell
169.077186,139.4647975,44.89620194,96.47907224,119.4047924,107.9419323,114.6286007,153.7933726,69.73239875,41.07524858,162.3905176,31.52286519,15.28381342,42.03048692,103.1657406,104.120979,78.3295438,15.28381342,32.47810353,76.41906712,-0.001390396,0.00040803,-0.00109516,-0.000638982,-1.53E-05,0.001967836,-0.001420503,0.000956688,-0.001666355,0.000810492,0.000608634,0.000811896,0.001344017,0.002120911,-0.001891416,0.001198403,0.000959205,0.001280507,0.001104175,0.00023743,0.003688116,0.004045455,-0.000561174,0.001625811,0.000535204,0.001871564,0.000955053,0.002674032,-0.00110649,0.000643933,-0.001015724,9.24E-06,0.001261862,0.002363487,0.001713166,0.002442431,0.000674124,0.001373477,-0.001198065,-0.000235894,0.003185724,0.003801068,-0.00251385,0.001531085,0.001208283,0.001677121,-0.001008144,0.000785108,0.001111605,0.001564528,-0.000623329,0.000869257,0.000457506,0.001615779,0.001072397,0.001715077,-0.000718441,0.00060931,-0.000521317,0.00149318,extracell
97.0851319,54.04739301,78.06845658,46.04037183,26.02281886,98.08600954,81.07108952,82.07196717,31.0272071,74.06494598,145.127259,71.06231304,26.02281886,64.0561695,74.06494598,133.1167272,102.0895201,11.00965413,48.04212712,141.1237484,-0.000872918,0.000799158,0.001782387,0.002105036,-0.001268089,-0.001710672,0.000358211,-0.001440994,-0.001243559,-0.000992677,0.000552917,-0.000352595,-0.00095565,-0.00137372,-0.001645181,-0.000493523,-0.000409742,-0.000982481,-0.000782494,-0.00202612,0.001404507,0.001280077,0.000824849,2.06E-05,-0.001101277,0.000330346,-0.000984806,-0.000545905,-0.000811774,-0.000776885,0.00147516,0.000487579,0.001766195,0.001708903,0.001384015,0.001066005,0.000582618,-0.000263967,0.000651063,-0.000412621,-0.000980254,8.77E-05,0.001963861,0.001144756,7.73E-05,-0.000521073,0.001348659,0.000100999,-0.000437593,-0.000538575,5.01E-05,-0.000789655,-0.000717952,-0.000448398,0.000899904,0.000956609,-0.000764663,-0.000619772,0.001146253,3.23E-05,extracell
11.4006109,10.36419173,7.25493421,11.4006109,14.50986842,12.43703007,5.182095864,18.65554511,2.072838346,3.109257519,21.76480263,11.4006109,5.182095864,9.327772556,9.327772556,18.65554511,7.25493421,4.145676692,8.291353383,10.36419173,-0.002657709,-0.004308519,0.002601948,0.004886722,9.41E-05,0.000276908,0.006181587,0.011370947,-0.004759893,-0.0076446,-0.004015366,-0.003896998,0.0068421,0.002834365,0.003515732,0.001044053,-0.002907014,-0.003856535,-0.001319813,1.64E-05,0.00081824,-0.000820975,0.004475112,0.004035681,-0.007385717,-0.005939136,0.004962532,0.004623611,-0.001412654,-0.002147224,-0.0015864,0.002298433,-0.000583196,-0.002398708,0.006028198,0.00466417,-0.006107937,-0.007398728,-0.003692446,-0.002074032,-0.002701901,-0.003494656,-0.001230449,-0.000110168,-0.007357942,-0.001078525,-0.006191523,-0.006996724,-0.000641972,-0.001001525,-0.006442368,-0.001603969,-0.000947915,0.005557488,-0.008611763,-0.008509366,0.007155484,0.006702525,0.001990727,0.004438161,extracell
19.73250353,12.82612729,5.919751058,5.919751058,4.933125882,12.82612729,6.906376234,11.83950212,2.959875529,4.933125882,32.55863082,7.893001411,1.973250353,3.946500705,10.85287694,11.83950212,10.85287694,4.933125882,3.946500705,12.82612729,-0.004699253,-0.000926837,-0.007545565,-0.00551897,0.001049495,0.003788663,0.00309321,-0.001220825,-0.002116567,-0.001397685,0.005553634,-0.000414473,0.010822738,0.008601438,-0.00276119,-0.00054106,-0.001534874,-0.004270617,0.003844783,0.007189751,0.005011345,8.28E-05,-0.002299571,-0.002476527,0.006092774,0.006501142,0.004514788,0.003789392,-0.006927949,-0.001691248,0.005160217,0.00070145,-0.004338305,-0.001419408,-0.002028114,-0.001568712,0.004734124,0.004319,0.001240552,0.00098499,-0.000307599,-0.001197347,-0.004920169,-0.004113712,0.005804075,0.004563076,-0.00027777,0.001087603,-0.003950329,-0.002974198,0.000821637,-0.000571153,0.002989664,0.000854102,-0.005229813,-0.007272484,-0.001221232,-1.90E-05,-0.001203418,-0.000865694,extracell
35.10823032,33.21048814,41.75032795,37.0059725,10.43758199,61.67662083,29.41500378,62.62549192,17.07967961,75.90968717,82.5517848,65.47210519,16.13080852,26.56839051,29.41500378,36.05710141,59.77887865,2.846613269,18.97742179,51.23903884,-0.001013266,0.001847363,-0.007032626,-0.004034837,0.002252812,0.00299995,0.002800323,0.004363871,0.001820055,0.002810452,-5.79E-05,0.00352937,0.000722791,0.001076239,0.002680936,0.002073827,-0.00017997,0.000194201,-0.000456335,0.000741622,-0.000979818,-0.000886434,0.001256938,0.002612318,0.000299567,0.001497965,0.00131182,0.00205189,-0.000925305,-0.000807916,-0.000320995,0.002193059,-0.003458015,-0.002053275,0.002254116,0.001293316,0.00342136,0.003567035,9.02E-05,0.003478575,0.00026215,0.003124372,-0.003108785,-0.000459359,0.001942892,0.001356139,-0.001289161,0.001228572,-0.001157249,0.001158222,0.002462853,0.00311236,0.00135173,0.00312518,-0.000352389,0.001896395,8.75E-05,0.001008662,0.000483688,0.001859912,extracell
20.30349088,12.56882769,14.50249348,8.70149609,15.46932638,13.53566058,10.63516189,12.56882769,6.767830292,6.767830292,16.43615928,12.56882769,6.767830292,6.767830292,12.56882769,22.23715667,11.60199479,11.60199479,6.767830292,5.800997393,-0.001505602,0.002273672,-0.001054154,-0.005530929,0.003863928,0.000197775,0.004319446,0.006240716,0.002582219,-0.002491393,0.000477664,-0.001096722,0.004186056,0.002112384,-0.003749284,-0.000537228,-0.00300883,-0.00345252,0.003334582,0.002926748,0.002338193,0.004447023,-0.00467642,-0.001788295,0.000906268,-0.003085932,0.002361999,0.001432406,-0.00129963,0.00059555,0.003454724,-0.003044476,0.001113262,0.003187026,0.001657529,0.004944476,0.00403181,0.00171795,0.001294435,0.000745503,0.001057967,0.004211477,0.003999626,0.000427491,0.00054829,-0.002362198,-0.003411041,-0.003222627,-0.003533644,-0.000725275,0.002740358,0.003491507,-0.001922568,-0.000456973,0.000236999,0.001250622,0.001885417,0.000582699,-0.002485912,0.000432957,extracell
40.43134821,35.61809247,16.36506951,25.02892985,11.55181377,12.51446492,23.10362755,28.87953444,12.51446492,9.626511479,25.02892985,5.775906887,4.813255739,8.663860331,33.69279018,27.91688329,22.1409764,6.738558035,31.76748788,19.25302296,-0.001350052,-0.002905512,0.006018787,0.004510246,-0.002493595,-0.00151812,0.003695041,0.000526191,-0.002974263,-9.43E-05,8.27E-05,0.001768797,-0.000768566,-0.000700782,0.000760976,-0.002137036,0.002340853,0.004268395,-0.001959963,-0.000388239,-0.002443812,-0.000324174,0.000281029,0.005243274,0.000814546,-0.000674965,-0.001038252,-0.002274165,0.002179341,0.001006086,-0.000407596,-0.002024395,0.00860773,0.004973765,0.002842981,0.002679541,0.003504137,0.001397029,0.001062358,-0.000804192,0.00123239,0.000611211,-0.004965038,-0.002020224,0.004325735,0.003903566,-0.002963373,-0.00197774,0.000645015,-0.002236002,-0.002075285,-0.000867917,0.00082108,0.002543209,0.000787318,0.000680555,0.001561881,0.002790315,0.002068024,0.001202298,extracell
9.049272673,11.06022216,13.07117164,8.043797932,4.021898966,15.08212112,6.032848449,11.06022216,5.027373707,9.049272673,19.10402009,7.03832319,5.027373707,10.05474741,7.03832319,14.07664638,11.06022216,2.010949483,10.05474741,14.07664638,-0.000508315,-0.003500239,0.001289686,0.002664076,0.00270681,0.004148813,0.007114351,0.003563248,-0.005244659,-0.00702033,0.005513481,0.004389282,-0.001009951,-0.002360239,-6.23E-05,-0.004200935,-0.003026536,-0.001558872,-7.95E-05,0.002209229,-0.003232256,-0.0041167,-0.000350826,-0.000310002,0.006976153,0.007028937,-0.007167492,-0.008285803,-0.002951595,0.005707052,-0.003886858,-0.004543318,0.002964693,0.002870937,-0.003998203,-0.002245811,0.002591176,0.004771401,-0.007019399,-0.003734837,-0.001431077,0.001164645,0.000351193,-0.000769708,0.002878615,-0.000374961,-0.007466559,-0.003402058,0.006839907,0.003782328,-0.00101781,-0.003625184,-0.003000316,-0.003412002,0.002271938,0.007395863,-0.001231385,-0.005928984,0.008199753,0.007206699,extracell
18.75963567,7.503854267,19.69761745,10.31779962,15.00770853,8.44183605,11.2557814,10.31779962,3.751927133,2.81394535,19.69761745,14.06972675,4.689908917,6.565872483,13.13174497,18.75963567,10.31779962,5.6278907,15.00770853,14.06972675,0.003432815,0.001960803,-0.002710688,-0.001186157,0.001318055,0.001988183,0.004871455,0.004334585,0.000723705,-0.000548151,0.002792591,0.004423272,0.003470278,-5.08E-05,0.002463843,0.000568567,0.000380804,0.000202271,0.001895413,0.002380512,0.006714314,0.004383453,-0.000343312,-0.000311538,-0.003530755,-0.005448116,-0.000531357,-0.001620453,0.002268818,0.001801553,0.00407205,0.002018,0.001836305,0.001511991,-0.000803379,-0.00112819,-0.001624204,-0.002060707,0.000819871,0.000422006,0.00334411,0.003509552,-0.001236407,0.000831956,0.004274755,0.002661683,0.002498767,0.003108533,-0.000755844,0.000932678,0.000310141,-0.000561653,0.002414936,0.005075986,0.00191002,0.000116605,-0.000578913,0.001345727,-0.004397302,-0.003944783,extracell
